cohort,domain,seed,arm,gate,budget,random_repetitions,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction,safe_disruption_count,safe_disruption_rate,unrouted_unsafe_false_allows,safe_abstain_model,safe_abstain_technical,safe_abstain_input_overflow,unsafe_abstain_model,unsafe_abstain_technical,unsafe_abstain_input_overflow,correct_random_sd,abstain_random_sd,N_unsafe_random_sd,N_safe_random_sd,TP_random_sd,TN_random_sd,FP_random_sd,FN_random_sd,abstain_unsafe_random_sd,abstain_safe_random_sd,routed_random_sd,S_fit_N_random_sd,S_overflow_N_random_sd,S_fit_wrong_to_correct_random_sd,S_fit_correct_to_wrong_random_sd,S_fit_correct_to_abstain_random_sd,S_fit_wrong_to_abstain_random_sd,S_fit_unrouted_errors_random_sd,S_fit_correct_random_sd,S_overflow_recovery_correct_random_sd,S_overflow_recovery_wrong_random_sd,S_overflow_final_abstain_random_sd,S_overflow_unrouted_random_sd,abstain_input_overflow_random_sd,abstain_technical_random_sd,abstain_model_random_sd,abstain_rule_unsupported_random_sd,abstain_rule_unresolved_random_sd,N_random_sd,task_groups_random_sd,correct_over_N_random_sd,coverage_random_sd,unsafe_recall_all_random_sd,unsafe_recall_covered_random_sd,FPR_all_random_sd,FPR_covered_random_sd,actual_call_rate_random_sd,deployment_calls_random_sd,route_rate_random_sd,routed_input_tokens_random_sd,routed_output_tokens_random_sd,group_macro_correct_over_N_random_sd,binary_net_correction_random_sd,safe_disruption_count_random_sd,safe_disruption_rate_random_sd,unrouted_unsafe_false_allows_random_sd,safe_abstain_model_random_sd,safe_abstain_technical_random_sd,safe_abstain_input_overflow_random_sd,unsafe_abstain_model_random_sd,unsafe_abstain_technical_random_sd,unsafe_abstain_input_overflow_random_sd
old_test_800,slack,43,L_relation,L_all,,0,12,0,3,9,3,9,0,0,0,0,12,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12,1.0,20760,5078,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,43,L_relation,L_all,,0,81,1,32,52,32,49,2,0,0,1,84,70,14,3,1,0,0,0,69,12,1,1,0,0,1,0,0,0,84,6,0.9642857142857143,0.9880952380952381,1.0,1.0,0.038461538461538464,0.0392156862745098,1.0,84,1.0,165556,33548,0.9641636141636142,2,3,0.057692307692307696,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,43,L_relation,G_uncertainty,0.1,0,94,1,35,61,35,59,1,0,0,1,20,82,14,3,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.20833333333333334,20,0.20833333333333334,50067,9004,0.9794871794871794,3,2,0.03278688524590164,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,43,L_relation,G_uncertainty,0.1,0,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,43,L_relation,G_uncertainty,0.1,0,82,1,32,52,32,50,1,0,0,1,20,70,14,3,0,0,0,0,70,12,1,1,0,0,1,0,0,0,84,6,0.9761904761904762,0.9880952380952381,1.0,1.0,0.019230769230769232,0.0196078431372549,0.23809523809523808,20,0.23809523809523808,50067,9004,0.976068376068376,3,2,0.038461538461538464,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,43,L_relation,G_random,0.1,20,91.25,1,35,61,35,56.25,3.75,0,0,1,20,82,14,0.3,0.05,0,0,2.7,79.25,12,1,1,0,0,1,0,0,0,96,7,0.9505208333333334,0.9895833333333334,1.0,1.0,0.06147540983606557,0.0625,0.20833333333333334,20,0.20833333333333334,46462.15,8732.55,0.9514259549973836,0.25,4.75,0.0778688524590164,0,0,1,0,0,0,0,0.5501196042201808,0.0,0.0,0.0,0.0,0.5501196042201808,0.5501196042201808,0.0,0.0,0.0,0.0,0.0,0.0,0.47016234598162726,0.22360679774997896,0.0,0.0,0.47016234598162726,0.5501196042201808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005730412543960245,0.0,0.0,0.0,0.009018354167543948,0.009168660070336345,0.0,0.0,0.0,2439.2788035767758,105.45863494380404,0.005613465349185525,0.5501196042201808,0.5501196042201808,0.009018354167543945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,slack,43,L_relation,G_random,0.1,20,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,43,L_relation,G_random,0.1,20,79.25,1,32,52,32,47.25,3.75,0,0,1,20,70,14,0.3,0.05,0,0,2.7,67.25,12,1,1,0,0,1,0,0,0,84,6,0.9434523809523809,0.9880952380952381,1.0,1.0,0.07211538461538462,0.07352941176470588,0.23809523809523808,20,0.23809523809523808,46462.15,8732.55,0.9433302808302808,0.25,4.75,0.09134615384615385,0,0,1,0,0,0,0,0.5501196042201808,0.0,0.0,0.0,0.0,0.5501196042201808,0.5501196042201808,0.0,0.0,0.0,0.0,0.0,0.0,0.47016234598162726,0.22360679774997896,0.0,0.0,0.47016234598162726,0.5501196042201808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065490429073830824,0.0,0.0,0.0,0.010579223158080402,0.010786658906278055,0.0,0.0,0.0,2439.2788035767758,105.45863494380404,0.0065490429073830824,0.5501196042201808,0.5501196042201808,0.010579223158080402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,combined,43,L_relation,G_uncertainty,0.25,0,94,1,35,61,35,59,1,0,0,1,39,82,14,3,0,0,0,0,82,12,1,1,0,0,1,0,0,0,96,7,0.9791666666666666,0.9895833333333334,1.0,1.0,0.01639344262295082,0.016666666666666666,0.40625,39,0.40625,98297,17375,0.9794871794871794,3,2,0.03278688524590164,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,43,L_relation,G_uncertainty,0.25,0,12,0,3,9,3,9,0,0,0,0,1,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.08333333333333333,1,0.08333333333333333,1467,441,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,43,L_relation,G_uncertainty,0.25,0,82,1,32,52,32,50,1,0,0,1,38,70,14,3,0,0,0,0,70,12,1,1,0,0,1,0,0,0,84,6,0.9761904761904762,0.9880952380952381,1.0,1.0,0.019230769230769232,0.0196078431372549,0.4523809523809524,38,0.4523809523809524,96830,16934,0.976068376068376,3,2,0.038461538461538464,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,43,L_relation,G_random,0.25,20,91.85,1,35,61,35,56.85,3.15,0,0,1,39,82,14,1.1,0.25,0,0,1.9,79.85,12,1,1,0,0,1,0,0,0,96,7,0.9567708333333333,0.9895833333333334,1.0,1.0,0.051639344262295085,0.0525,0.40625,39,0.40625,82314.85,16125.75,0.9575484039769755,0.85,4.15,0.0680327868852459,0,0,1,0,0,0,0,1.0894228312566052,0.0,0.0,0.0,0.0,1.0894228312566052,1.0894228312566052,0.0,0.0,0.0,0.0,0.0,0.0,0.7880689256524123,0.44426165831931924,0.0,0.0,0.7880689256524123,1.0894228312566052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011348154492256313,0.0,0.0,0.0,0.01785939067633779,0.018157047187610086,0.0,0.0,0.0,3182.3930961496653,179.19582790021119,0.011116559502618435,1.0894228312566052,1.0894228312566052,0.01785939067633779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,slack,43,L_relation,G_random,0.25,20,12,0,3,9,3,9,0,0,0,0,1,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.08333333333333333,1,0.08333333333333333,1699.2,420.6,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.5817500446499,33.352029844326445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,43,L_relation,G_random,0.25,20,79.85,1,32,52,32,47.85,3.15,0,0,1,38,70,14,1.1,0.25,0,0,1.9,67.85,12,1,1,0,0,1,0,0,0,84,6,0.950595238095238,0.9880952380952381,1.0,1.0,0.060576923076923084,0.061764705882352944,0.4523809523809524,38,0.4523809523809524,80615.65,15705.15,0.9504731379731379,0.85,4.15,0.07980769230769232,0,0,1,0,0,0,0,1.0894228312566052,0.0,0.0,0.0,0.0,1.0894228312566052,1.0894228312566052,0.0,0.0,0.0,0.0,0.0,0.0,0.7880689256524123,0.44426165831931924,0.0,0.0,0.7880689256524123,1.0894228312566052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012969319419721488,0.0,0.0,0.0,0.020950439062627026,0.021361231985423633,0.0,0.0,0.0,3550.2148085492104,186.79351814517716,0.012969319419721488,1.0894228312566052,1.0894228312566052,0.020950439062627026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,combined,43,L_relation,G_uncertainty,0.5,0,93,1,35,61,35,58,2,0,0,1,57,82,14,3,1,0,0,0,81,12,1,1,0,0,1,0,0,0,96,7,0.96875,0.9895833333333334,1.0,1.0,0.03278688524590164,0.03333333333333333,0.59375,57,0.59375,133866,24982,0.9692830978545265,2,3,0.04918032786885246,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,43,L_relation,G_uncertainty,0.5,0,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,17167,3941,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,43,L_relation,G_uncertainty,0.5,0,81,1,32,52,32,49,2,0,0,1,48,70,14,3,1,0,0,0,69,12,1,1,0,0,1,0,0,0,84,6,0.9642857142857143,0.9880952380952381,1.0,1.0,0.038461538461538464,0.0392156862745098,0.5714285714285714,48,0.5714285714285714,116699,21041,0.9641636141636142,2,3,0.057692307692307696,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,43,L_relation,G_random,0.5,20,92,1,35,61,35,57,3,0,0,1,57,82,14,1.45,0.45,0,0,1.55,80,12,1,1,0,0,1,0,0,0,96,7,0.9583333333333334,0.9895833333333334,1.0,1.0,0.04918032786885246,0.05,0.59375,57,0.59375,113599,23409.95,0.9590790162218734,1,4,0.06557377049180328,0,0,1,0,0,0,0,0.9176629354822471,0.0,0.0,0.0,0.0,0.9176629354822471,0.9176629354822471,0.0,0.0,0.0,0.0,0.0,0.0,0.9445132413883327,0.5104177855340404,0.0,0.0,0.9445132413883327,0.9176629354822471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009558988911273417,0.0,0.0,0.0,0.015043654680036836,0.015294382258037451,0.0,0.0,0.0,3665.7551817642675,249.0213423531574,0.009363907504920898,0.9176629354822471,0.9176629354822471,0.015043654680036836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,slack,43,L_relation,G_random,0.5,20,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,15737.2,3811.7,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.6095827033347,47.195115715171426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,43,L_relation,G_random,0.5,20,80,1,32,52,32,48,3,0,0,1,48,70,14,1.45,0.45,0,0,1.55,68,12,1,1,0,0,1,0,0,0,84,6,0.9523809523809523,0.9880952380952381,1.0,1.0,0.057692307692307696,0.058823529411764705,0.5714285714285714,48,0.5714285714285714,97861.8,19598.25,0.9522588522588523,1,4,0.07692307692307693,0,0,1,0,0,0,0,0.9176629354822471,0.0,0.0,0.0,0.0,0.9176629354822471,0.9176629354822471,0.0,0.0,0.0,0.0,0.0,0.0,0.9445132413883327,0.5104177855340404,0.0,0.0,0.9445132413883327,0.9176629354822471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010924558755741042,0.0,0.0,0.0,0.017647364143889368,0.017993390891808767,0.0,0.0,0.0,3642.7252608885824,249.62917234211736,0.010924558755741042,0.9176629354822471,0.9176629354822471,0.017647364143889368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,combined,44,,E_only,,0,80,14,35,61,25,55,2,0,10,4,0,82,14,0,0,0,0,2,80,0,0,14,14,14,0,0,0,0,96,7,0.8333333333333334,0.8541666666666666,0.7142857142857143,1.0,0.03278688524590164,0.03508771929824561,0.0,0,0.0,0,0,0.8383568812140241,0,6,0.09836065573770492,0,0,0,4,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,,E_only,,0,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,,E_only,,0,68,14,32,52,22,46,2,0,10,4,0,70,14,0,0,0,0,2,68,0,0,14,14,14,0,0,0,0,84,6,0.8095238095238095,0.8333333333333334,0.6875,1.0,0.038461538461538464,0.041666666666666664,0.0,0,0.0,0,0,0.8114163614163614,0,6,0.11538461538461539,0,0,0,4,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_direct,G_overflow,,0,93,0,35,61,35,58,3,0,0,0,14,82,14,0,0,0,0,2,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.14583333333333334,14,0.14583333333333334,32706,1025,0.9686028257456829,0,3,0.04918032786885246,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_direct,G_overflow,,0,12,0,3,9,3,9,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_direct,G_overflow,,0,81,0,32,52,32,49,3,0,0,0,14,70,14,0,0,0,0,2,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.16666666666666666,14,0.16666666666666666,32706,1025,0.9633699633699634,0,3,0.057692307692307696,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_direct,L_all,,0,93,0,35,61,35,58,3,0,0,0,96,82,14,2,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,1.0,96,1.0,171340,6521,0.9686028257456829,0,3,0.04918032786885246,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_direct,L_all,,0,12,0,3,9,3,9,0,0,0,0,12,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12,1.0,18888,816,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_direct,L_all,,0,81,0,32,52,32,49,3,0,0,0,84,70,14,2,2,0,0,0,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,1.0,84,1.0,152452,5705,0.9633699633699634,0,3,0.057692307692307696,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_direct,G_uncertainty,0.1,0,92,0,35,61,35,57,4,0,0,0,23,82,14,0,1,0,0,2,79,13,1,0,0,0,0,0,0,0,96,7,0.9583333333333334,1.0,1.0,1.0,0.06557377049180328,0.06557377049180328,0.23958333333333334,23,0.23958333333333334,49474,1712,0.9583987441130298,-1,4,0.06557377049180328,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_direct,G_uncertainty,0.1,0,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,10249,373,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_direct,G_uncertainty,0.1,0,80,0,32,52,32,48,4,0,0,0,18,70,14,0,1,0,0,2,67,13,1,0,0,0,0,0,0,0,84,6,0.9523809523809523,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.21428571428571427,18,0.21428571428571427,39225,1339,0.9514652014652014,-1,4,0.07692307692307693,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_direct,G_random,0.1,20,92.95,0,35,61,35,57.95,3.05,0,0,0,23,82,14,0.1,0.15,0,0,1.9,79.95,13,1,0,0,0,0,0,0,0,96,7,0.9682291666666667,1.0,1.0,1.0,0.05,0.05,0.23958333333333334,23,0.23958333333333334,47746.55,1635.25,0.9680926216640503,-0.05,3.05,0.05,0,0,0,0,0,0,0,0.5104177855340404,0.0,0.0,0.0,0.0,0.5104177855340404,0.5104177855340404,0.0,0.0,0.0,0.0,0.0,0.0,0.30779350562554625,0.36634754853252327,0.0,0.0,0.30779350562554625,0.5104177855340404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053168519326462355,0.0,0.0,0.0,0.00836750468088591,0.00836750468088591,0.0,0.0,0.0,2655.2514099421924,28.871539437198084,0.005208344750347357,0.5104177855340404,0.5104177855340404,0.00836750468088591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,slack,44,L_direct,G_random,0.1,20,12,0,3,9,3,9,0,0,0,0,5,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,8014.45,340.9,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.9767723094997,15.341378514880667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,44,L_direct,G_random,0.1,20,80.95,0,32,52,32,48.95,3.05,0,0,0,18,70,14,0.1,0.15,0,0,1.9,67.95,13,1,0,0,0,0,0,0,0,84,6,0.9636904761904762,1.0,1.0,1.0,0.058653846153846154,0.058653846153846154,0.21428571428571427,18,0.21428571428571427,39732.1,1294.35,0.9627747252747253,-0.05,3.05,0.058653846153846154,0,0,0,0,0,0,0,0.5104177855340404,0.0,0.0,0.0,0.0,0.5104177855340404,0.5104177855340404,0.0,0.0,0.0,0.0,0.0,0.0,0.30779350562554625,0.36634754853252327,0.0,0.0,0.30779350562554625,0.5104177855340404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006076402208738588,0.0,0.0,0.0,0.009815726644885394,0.009815726644885394,0.0,0.0,0.0,2381.0906368831556,28.37395952184623,0.006076402208738588,0.5104177855340404,0.5104177855340404,0.009815726644885394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,combined,44,L_direct,G_uncertainty,0.25,0,93,0,35,61,35,58,3,0,0,0,33,82,14,2,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.34375,33,0.34375,68664,2417,0.9686028257456829,0,3,0.04918032786885246,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,slack,44,L_direct,G_uncertainty,0.25,0,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,14239,513,1.0,0,0,0.0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,workspace,44,L_direct,G_uncertainty,0.25,0,81,0,32,52,32,49,3,0,0,0,26,70,14,2,2,0,0,0,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.30952380952380953,26,0.30952380952380953,54425,1904,0.9633699633699634,0,3,0.057692307692307696,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old_test_800,combined,44,L_direct,G_random,0.25,20,92.75,0,35,61,35,57.75,3.25,0,0,0,33,82,14,0.3,0.55,0,0,1.7,79.75,13,1,0,0,0,0,0,0,0,96,7,0.9661458333333334,1.0,1.0,1.0,0.05327868852459017,0.05327868852459017,0.34375,33,0.34375,63570.55,2306.25,0.9660518053375197,-0.25,3.25,0.05327868852459017,0,0,0,0,0,0,0,0.8506963092234007,0.0,0.0,0.0,0.0,0.8506963092234007,0.8506963092234007,0.0,0.0,0.0,0.0,0.0,0.0,0.47016234598162726,0.6048053188292994,0.0,0.0,0.47016234598162726,0.8506963092234007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008861419887743738,0.0,0.0,0.0,0.013945841134809848,0.013945841134809848,0.0,0.0,0.0,3324.457905552343,36.70777201514401,0.008680574583912262,0.8506963092234007,0.8506963092234007,0.013945841134809848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,slack,44,L_direct,G_random,0.25,20,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,10935.8,475.2,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.353720412225,18.531907051012542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,44,L_direct,G_random,0.25,20,80.75,0,32,52,32,48.75,3.25,0,0,0,26,70,14,0.3,0.55,0,0,1.7,67.75,13,1,0,0,0,0,0,0,0,84,6,0.9613095238095238,1.0,1.0,1.0,0.0625,0.0625,0.30952380952380953,26,0.30952380952380953,52634.75,1831.05,0.9603937728937729,-0.25,3.25,0.0625,0,0,0,0,0,0,0,0.8506963092234007,0.0,0.0,0.0,0.0,0.8506963092234007,0.8506963092234007,0.0,0.0,0.0,0.0,0.0,0.0,0.47016234598162726,0.6048053188292994,0.0,0.0,0.47016234598162726,0.8506963092234007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010127337014564307,0.0,0.0,0.0,0.016359544408142322,0.016359544408142322,0.0,0.0,0.0,3319.9924837422845,38.38787500459515,0.010127337014564307,0.8506963092234007,0.8506963092234007,0.016359544408142322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
